"season","date","home_team","guest_team","score","home_score","guest_score","odds_1","odds_x","odds_2","explore_id","outcome","ftr"
"Elitserien 2009/2010","22.11.2009","Hammarby","Lindesberg","31:26","31","26","1.60","9.76","2.69","t4z5mLNQ",,"1"
"Elitserien 2008/2009","05.11.2008","Savehof","Ystads IF","32:21","32","21","1.29","12.14","4.00","4AtNVhG7",,"1"
"Elitserien 2008/2009","05.11.2008","Alingsas","Hammarby","34:30","34","30","1.96","8.58","2.07","0jT3pyHr",,"1"
"Elitserien 2008/2009","05.11.2008","Guif","Lund","28:27","28","27","1.89","8.94","2.15","IgvBYfWl",,"1"
"Elitserien 2008/2009","05.11.2008","Lindesberg","Tumba","36:20","36","20","1.18","13.79","5.41","j7xJWY01",,"1"
"Elitserien 2008/2009","04.11.2008","Lugi","Drott","28:26","28","26","1.21","12.85","4.94","YqZU7sbk",,"1"
"Elitserien 2008/2009","04.11.2008","Skovde","Redbergslids","34:20","34","20","1.68","10.13","2.54","G8OZ61De",,"1"
"Elitserien 2008/2009","25.10.2008","Ystads IF","Lugi","28:21","28","21","1.71","9.82","2.36","WUHSbZ7B",,"1"
"Elitserien 2008/2009","25.10.2008","Lund","Savehof","19:31","19","31","1.90","9.46","2.14","CMKylDwA",,"2"
"Elitserien 2008/2009","25.10.2008","Drott","Alingsas","24:24","24","24","2.00","8.87","2.02","l6SNaFh5",,"X"
"Elitserien 2004/2005","03.11.2004","Tumba","Savehof","28:28","28","28","3.87","9.92","1.31","WfeWQzN2",,"X"
"Elitserien 2004/2005","01.11.2004","Hammarby","IFK Ystads","35:26","35","26","1.78","8.43","2.26","MPDu4DFk",,"1"
"Elitserien 2004/2005","01.11.2004","Lund","Heid","27:22","27","22","1.24","10.43","4.50","rZEy5g0q",,"1"
"Elitserien 2004/2005","01.11.2004","Redbergslids","Guif","23:23","23","23","1.49","9.45","2.89","UkHm2ip2",,"X"
"Elitserien 2004/2005","01.11.2004","Skovde","Lugi","34:24","34","24","1.19","10.49","5.27","jaIq3XUe",,"1"
"Elitserien 2004/2005","29.10.2004","Kroppskultur","Drott","28:25","28","25","2.54","9.52","1.61","xhx99ZiS",,"1"
"Elitserien 2004/2005","27.10.2004","Djurgardens","Skovde","20:40","20","40","5.70","9.99","1.14","URY0BeNF",,"2"
"Elitserien 2004/2005","27.10.2004","Savehof","Kroppskultur","33:29","33","29","1.10","9.99","7.25","OlY4AFxM",,"1"
"Elitserien 2004/2005","25.10.2004","Guif","Lund","28:20","28","20","1.31","10.59","3.80","jyzcCy89",,"1"
"Handbollsligan 2017/2018","16.11.2017","Ricoh","Karlskrona","25:22","25","22","1.44","9.42","3.51","Acniss8J",,"1"
"Handbollsligan 2017/2018","15.11.2017","Lugi","Aranas","32:28","32","28","1.19","12.38","6.10","KWyRzuom",,"1"
"Handbollsligan 2017/2018","14.11.2017","Alingsas","Kristianstad","25:28","25","28","2.61","8.11","1.72","dI44JwGC",,"2"
"Handbollsligan 2017/2018","13.11.2017","Lugi","Hammarby","28:28","28","28","1.27","10.79","4.98","SxDmNLGm",,"X"
"Handbollsligan 2017/2018","13.11.2017","Malmo","Guif","27:24","27","24","1.26","10.79","5.02","8h88IcVI",,"1"
"Handbollsligan 2017/2018","12.11.2017","Aranas","Ricoh","21:26","21","26","1.74","8.31","2.56","2e50KJ06",,"2"
"Handbollsligan 2017/2018","12.11.2017","Karlskrona","Redbergslids","29:34","29","34","4.90","11.03","1.26","YFDqO11s",,"2"
"Elitserien 2015/2016","29.11.2015","Kristianstad","Savehof","33:27","33","27","1.21","12.03","5.50","vPd7ipMG",,"1"
"Elitserien 2015/2016","27.11.2015","Aranas","Ricoh","21:24","21","24","1.93","8.46","2.19","YPEuZy6k",,"2"
"Elitserien 2015/2016","26.11.2015","Redbergslids","Karlskrona","30:17","30","17","1.26","11.46","4.74","6Bbag6i4",,"1"
"Elitserien 2015/2016","25.11.2015","Alingsas","Lugi","24:23","24","23","1.30","10.56","4.37","Aq5jeSMi",,"1"
"Elitserien 2015/2016","24.11.2015","Drott","Ystads IF","23:23","23","23","13.64","18.09","1.05","z5ZhPzd7",,"X"
"Elitserien 2015/2016","22.11.2015","Drott","Guif","20:31","20","31","5.56","11.67","1.21","0Yc3hQ6A",,"2"
"Elitserien 2015/2016","22.11.2015","Karlskrona","Kristianstad","26:29","26","29","11.84","16.41","1.06","Wh6nd87o",,"2"
"Elitserien 2015/2016","22.11.2015","Skovde","Malmo","20:28","20","28","3.26","9.43","1.47","YqamRm8B",,"2"
"Elitserien 2015/2016","19.11.2015","Ricoh","Malmo","24:27","24","27","3.27","9.52","1.47","GSGwx5MT",,"2"
"Elitserien 2013/2014","01.12.2013","Lund","Skovde","24:25","24","25","2.26","8.75","1.85","WtxQKVkH",,"2"
"Elitserien 2013/2014","30.11.2013","Onnereds","Malmo","26:28","26","28","3.75","10.54","1.36","lInLLBzB",,"2"
"Elitserien 2013/2014","27.11.2013","Guif","Savehof","30:27","30","27","1.62","9.05","2.73","OAk9ODjh",,"1"
"Elitserien 2013/2014","27.11.2013","Kristianstad","Rimbo","40:30","40","30","1.01","21.77","19.70","tn04Pgyn",,"1"
"Elitserien 2013/2014","27.11.2013","Redbergslids","Ystads IF","30:27","30","27","1.75","8.90","2.43","21lDNX5b",,"1"
"Elitserien 2013/2014","26.11.2013","Onnereds","Lugi","23:28","23","28","7.45","13.50","1.13","Y7HNCGit",,"2"
"Elitserien 2013/2014","23.11.2013","Malmo","Skovde","36:33","36","33","1.70","8.76","2.53","Srd0QZLu",,"1"
"Elitserien 2013/2014","22.11.2013","Alingsas","Lund","36:28","36","28","1.17","12.92","6.28","jNKf5jjU",,"1"
"Elitserien 2013/2014","21.11.2013","Ystads IF","Hammarby","23:25","23","25","1.45","10.01","3.22","feRo7CLH",,"2"
"Elitserien 2011/2012","23.11.2011","Redbergslids","Guif","31:25","31","25","3.55","11.67","1.36","jZaU0jF9",,"1"
"Elitserien 2011/2012","23.11.2011","Tumba","Alingsas","21:32","21","32","3.01","10.19","1.49","bRsN2Cpc",,"2"
"Elitserien 2011/2012","21.11.2011","Skovde","Redbergslids","36:32","36","32","1.41","10.53","3.38","h4uWwT7d",,"1"
"Elitserien 2011/2012","21.11.2011","Kristianstad","Lund","35:24","35","24","1.31","11.62","4.03","vuvDVvAI",,"1"
"Elitserien 2011/2012","20.11.2011","Drott","Malmo","27:25","27","25","1.50","10.00","3.00","UPbYaAUF",,"1"
"Elitserien 2011/2012","17.11.2011","Alingsas","Lugi","24:22","24","22","1.48","10.29","3.07","QkPkbcgB",,"1"
"Elitserien 2011/2012","16.11.2011","Guif","Tumba","27:23","27","23","1.04","16.37","12.72","8Udwawv5",,"1"
"Elitserien 2011/2012","16.11.2011","Hammarby","Malmo","27:28","27","28","3.14","10.28","1.46","pvxOukwp",,"2"
"Elitserien 2011/2012","16.11.2011","Kristianstad","Drott","30:29","30","29","1.93","8.70","2.14","EDtSv9hj",,"1"
"Elitserien 2010/2011","01.12.2010","Ystads IF","Drott","25:25","25","25","","","","CCnWhMfj",,"X"
"Elitserien 2010/2011","29.11.2010","Lund","Kristianstad","30:24","30","24","","","","IkmSg2up",,"1"
"Elitserien 2010/2011","29.11.2010","Malmo","Aranas","34:30","34","30","","","","dns1brXS",,"1"
"Elitserien 2010/2011","28.11.2010","Hammarby","Redbergslids","32:30","32","30","","","","ENidaOHM",,"1"
"Elitserien 2010/2011","25.11.2010","Skovde","Aranas","29:24","29","24","","","","WEUq042G",,"1"
"Elitserien 2010/2011","24.11.2010","Drott","Malmo","22:23","22","23","","","","SMXS3n3i",,"2"
"Elitserien 2010/2011","24.11.2010","Guif","Hammarby","38:21","38","21","","","","tQyX26Ic",,"1"
"Elitserien 2010/2011","24.11.2010","Lindesberg","Alingsas","23:23","23","23","","","","2uQu1pmA",,"X"
"Elitserien 2010/2011","24.11.2010","Redbergslids","Savehof","27:33","27","33","","","","OlRy2QX3",,"2"
"Elitserien 2010/2011","23.11.2010","Kristianstad","Ystads IF","26:28","26","28","","","","A1Lxu3Qj",,"2"
"Elitserien 2010/2011","22.11.2010","Lugi","Lund","25:22","25","22","","","","WAMYuqBp",,"1"
"Elitserien 2009/2010","20.11.2009","Lund","Lugi","27:29","27","29","2.25","8.79","1.83","CbBHZ1gR",,"2"
"Elitserien 2009/2010","19.11.2009","Malmo","Drott","23:24","23","24","1.54","9.72","2.86","dUuzraol",,"2"
"Elitserien 2009/2010","18.11.2009","Guif","Alingsas","26:29","26","29","2.11","8.48","1.94","voD9yOOE",,"2"
"Elitserien 2009/2010","18.11.2009","Savehof","Helsingborg","28:21","28","21","1.03","17.69","13.88","Y7CDzrvL",,"1"
"Elitserien 2009/2010","16.11.2009","Drott","Helsingborg","22:23","22","23","1.12","13.46","7.01","tU7AE0H1",,"2"
"Elitserien 2009/2010","16.11.2009","Lindesberg","Lund","25:22","25","22","1.36","11.09","3.56","Qs95x498",,"1"
"Elitserien 2008/2009","25.10.2008","Hammarby","Lindesberg","32:28","32","28","1.25","12.16","4.35","pYLWcgNH",,"1"
"Elitserien 2008/2009","24.10.2008","Redbergslids","IFK Ystads","40:29","40","29","1.15","13.70","5.84","t4o8dAjF",,"1"
"Elitserien 2008/2009","24.10.2008","Tumba","Guif","26:27","26","27","4.81","12.56","1.22","IT8yurLs",,"2"
"Elitserien 2008/2009","23.10.2008","Lund","Skovde","24:23","24","23","1.42","11.35","3.17","rZQ9Znq2",,"1"
"Elitserien 2008/2009","23.10.2008","Trelleborg","Savehof","25:35","25","35","7.20","14.27","1.11","ldT0bWL2",,"2"
"Elitserien 2008/2009","22.10.2008","Alingsas","Ystads IF","31:30","31","30","1.78","9.50","2.27","INTyykaq",,"1"
"Elitserien 2008/2009","22.10.2008","Hammarby","Lugi","34:25","34","25","2.10","9.04","1.91","4rS5zTTe",,"1"
"Elitserien 2008/2009","21.10.2008","Lindesberg","Guif","30:21","30","21","1.69","10.00","2.37","Iy1OQXiG",,"1"
"Elitserien 2008/2009","20.10.2008","IFK Ystads","Lund","24:23","24","23","4.63","12.23","1.24","Ox8FSgN3",,"1"
"Elitserien 2008/2009","20.10.2008","Skovde","Tumba","31:21","31","21","1.15","13.32","5.96","zDBJRDxA",,"1"
"Elitserien 2004/2005","24.10.2004","Drott","Redbergslids","28:26","28","26","1.64","9.05","2.48","APIaDHh3",,"1"
"Elitserien 2004/2005","24.10.2004","Heid","Hammarby","21:30","21","30","4.54","10.58","1.23","IVVDkE0d",,"2"
"Elitserien 2004/2005","24.10.2004","IFK Ystads","Vasteras Irsta HF","33:21","33","21","1.08","10.49","7.89","WYJeEcwc",,"1"
"Elitserien 2004/2005","22.10.2004","Lugi","Tumba","29:21","29","21","1.37","10.25","3.37","4SR9jfoj",,"1"
"Elitserien 2004/2005","20.10.2004","Lund","Drott","21:18","21","18","3.22","9.26","1.42","jLoZdd8M",,"1"
"Elitserien 2004/2005","20.10.2004","Redbergslids","Savehof","22:30","22","30","2.15","8.27","1.88","KfjwdGNS",,"2"
"Elitserien 2004/2005","20.10.2004","Vasteras Irsta HF","Skovde","21:41","21","41","3.91","10.89","1.28","M3x5izWq",,"2"
"Elitserien 2004/2005","17.10.2004","Hammarby","Guif","31:25","31","25","1.78","8.40","2.26","CUnVcxgG",,"1"
"Elitserien 2004/2005","17.10.2004","IFK Ystads","Heid","35:28","35","28","1.09","11.83","7.97","U5cQbIwA",,"1"
"Handbollsligan 2017/2018","11.11.2017","Skovde","Savehof","22:33","22","33","3.15","8.88","1.52","6TBiMuWg",,"2"
"Handbollsligan 2017/2018","10.11.2017","Ystads IF","Helsingborg","36:24","36","24","1.11","15.16","8.50","O46dLao0",,"1"
"Handbollsligan 2017/2018","09.11.2017","Kristianstad","Malmo","30:29","30","29","1.33","9.95","4.37","C2KGKSfk",,"1"
"Handbollsligan 2017/2018","08.11.2017","Ricoh","Skovde","31:25","31","25","2.00","7.95","2.15","YH8PI6P1",,"1"
"Handbollsligan 2017/2018","08.11.2017","Savehof","Hammarby","28:28","28","28","1.14","14.06","7.31","MwoGuUWE",,"X"
"Handbollsligan 2017/2018","06.11.2017","Helsingborg","Aranas","27:25","27","25","1.98","8.11","2.18","baGCL8uq",,"1"
"Elitserien 2015/2016","18.11.2015","Guif","Hammarby","22:22","22","22","1.41","10.09","3.53","Y3RYxo7N",,"X"
"Elitserien 2015/2016","18.11.2015","Lugi","Redbergslids","19:24","19","24","1.31","10.85","4.25","nmPMumN4",,"2"
"Elitserien 2015/2016","18.11.2015","Savehof","Drott","34:25","34","25","1.01","22.03","20.10","QwOQv7xB",,"1"
"Elitserien 2015/2016","18.11.2015","Skovde","Alingsas","23:24","23","24","7.31","12.85","1.15","K0NUwRiH",,"2"
"Elitserien 2015/2016","18.11.2015","Ystads IF","Aranas","32:27","32","27","1.01","24.35","23.29","Iy35XOUp",,"1"
"Elitserien 2015/2016","15.11.2015","Malmo","Ystads IF","23:24","23","24","2.12","8.70","1.99","h8fefnxb",,"2"
"Elitserien 2015/2016","15.11.2015","Alingsas","Ricoh","31:19","31","19","1.04","17.25","14.34","jLVDs9hh",,"1"
"Elitserien 2015/2016","13.11.2015","Aranas","Karlskrona","24:29","24","29","1.78","8.67","2.42","UBUHtT7b",,"2"
"Elitserien 2015/2016","12.11.2015","Drott","Skovde","27:30","27","30","1.92","8.81","2.21","dbW9rkwn",,"2"
"Elitserien 2015/2016","11.11.2015","Kristianstad","Redbergslids","27:24","27","24","1.04","18.10","15.37","pOS5qVNu",,"1"
"Elitserien 2013/2014","20.11.2013","Guif","Onnereds","32:23","32","23","1.09","15.06","9.23","MsTw9Yj5",,"1"
"Elitserien 2013/2014","20.11.2013","Lugi","Kristianstad","22:19","22","19","1.88","8.43","2.24","CWLj6WzO",,"1"
"Elitserien 2013/2014","20.11.2013","Rimbo","Drott","29:29","29","29","5.07","11.68","1.23","G4Ss8h6B",,"X"
"Elitserien 2013/2014","20.11.2013","Savehof","Redbergslids","28:24","28","24","1.34","10.66","3.92","OdAzAEya",,"1"
"Elitserien 2013/2014","18.11.2013","Lund","Malmo","30:27","30","27","2.40","8.71","1.77","tYKVAfMh",,"1"
"Elitserien 2013/2014","18.11.2013","Skovde","Alingsas","22:29","22","29","1.90","8.46","2.21","2sMRBz7n",,"2"
"Elitserien 2013/2014","16.11.2013","Hammarby","Savehof","31:26","31","26","2.19","8.44","1.90","K017AQAC",,"1"
"Elitserien 2013/2014","16.11.2013","Kristianstad","Guif","29:27","29","27","1.31","10.80","4.15","EN0B9pQI",,"1"
"Elitserien 2013/2014","16.11.2013","Redbergslids","Rimbo","43:33","43","33","1.13","13.65","7.37","SQ4F84uP",,"1"
"Elitserien 2013/2014","14.11.2013","Ystads IF","Skovde","30:21","30","21","1.86","8.77","2.25","YqVPWGRE",,"1"
"Elitserien 2013/2014","13.11.2013","Alingsas","Hammarby","30:20","30","20","1.36","10.48","3.73","EsqfFlds",,"1"
"Elitserien 2011/2012","16.11.2011","Lund","Aranas","23:25","23","25","1.58","9.86","2.74","8EEfcH8H",,"2"
"Elitserien 2011/2012","14.11.2011","Savehof","Ystads IF","40:27","40","27","1.37","11.15","3.60","E7cZaJOb",,"1"
"Elitserien 2011/2012","14.11.2011","Drott","Lund","35:30","35","30","1.22","12.48","5.07","f5sY1ufn",,"1"
"Elitserien 2011/2012","14.11.2011","Malmo","Kristianstad","27:27","27","27","1.54","9.91","2.86","GErU2Lvt",,"X"
"Elitserien 2011/2012","14.11.2011","Redbergslids","Hammarby","35:23","35","23","1.20","12.71","5.34","zHbV0a9h",,"1"
"Elitserien 2011/2012","13.11.2011","Tumba","Skovde","24:24","24","24","3.75","10.90","1.35","zyqGsx9U",,"X"
"Elitserien 2011/2012","11.11.2011","Aranas","Savehof","22:28","22","28","5.68","12.98","1.18","v9k7qbvI",,"2"
"Elitserien 2011/2012","11.11.2011","Lugi","Guif","24:27","24","27","2.63","9.71","1.62","0Ij3pvPB",,"2"
"Elitserien 2011/2012","11.11.2011","Ystads IF","Alingsas","22:20","22","20","1.62","9.63","2.62","MXvCrIgO",,"1"
"Elitserien 2010/2011","21.11.2010","Hammarby","Skovde","20:28","20","28","","","","StIDpP2T",,"2"
"Elitserien 2010/2011","21.11.2010","Malmo","Kristianstad","27:26","27","26","","","","ljJ9o5mN",,"1"
"Elitserien 2010/2011","19.11.2010","Ystads IF","Lugi","22:27","22","27","","","","fTJ5noYG",,"2"
"Elitserien 2010/2011","18.11.2010","Alingsas","Redbergslids","24:22","24","22","","","","nJbtjTYi",,"1"
"Elitserien 2010/2011","18.11.2010","Aranas","Drott","22:27","22","27","","","","fq2ll734",,"2"
"Elitserien 2010/2011","18.11.2010","Lund","Lindesberg","26:25","26","25","","","","Gh3pkmlb",,"1"
"Elitserien 2010/2011","18.11.2010","Skovde","Kristianstad","29:24","29","24","","","","x8igmRIA",,"1"
"Elitserien 2010/2011","17.11.2010","Savehof","Guif","31:29","31","29","","","","8Saxi9Jo",,"1"
"Elitserien 2010/2011","15.11.2010","Redbergslids","Lund","31:25","31","25","","","","SC6JW5YT",,"1"
"Elitserien 2010/2011","15.11.2010","Skovde","Drott","31:26","31","26","","","","25coSPto",,"1"
"Elitserien 2009/2010","12.11.2009","Kristianstad","Savehof","24:25","24","25","3.34","11.04","1.40","CjeZZU2G",,"2"
"Elitserien 2009/2010","12.11.2009","Redbergslids","Hammarby","34:28","34","28","1.54","10.29","2.78","ITeVzBmA",,"1"
"Elitserien 2009/2010","10.11.2009","Malmo","Ystads IF","33:29","33","29","2.42","9.63","1.70","KK6EDKW7",,"1"
"Elitserien 2009/2010","09.11.2009","Skovde","Lugi","22:22","22","22","1.61","9.76","2.61","M12MxXIc",,"X"
"Elitserien 2009/2010","08.11.2009","Guif","Lindesberg","31:28","31","28","1.58","9.95","2.68","rB3IwD3i",,"1"
"Elitserien 2009/2010","08.11.2009","Helsingborg","Kristianstad","22:26","22","26","2.08","8.83","1.96","CnmOF9Bp",,"2"
"Elitserien 2008/2009","17.10.2008","Lugi","Trelleborg","30:26","30","26","1.08","14.55","8.78","foAtmXhG",,"1"
"Elitserien 2008/2009","15.10.2008","Hammarby","Drott","30:23","30","23","1.20","12.75","5.10","nuN96S82",,"1"
"Elitserien 2008/2009","15.10.2008","Savehof","Redbergslids","35:26","35","26","1.32","11.68","3.74","SAKdtqW1",,"1"
"Elitserien 2008/2009","13.10.2008","Redbergslids","Lugi","26:28","26","28","1.82","9.23","2.21","6cHM7T9i",,"2"
"Elitserien 2008/2009","13.10.2008","Trelleborg","Alingsas","21:25","21","25","3.13","11.27","1.43","plGQ6mPc",,"2"
"Elitserien 2008/2009","12.10.2008","Guif","Skovde","33:25","33","25","1.89","8.97","2.13","pbkq8mMi",,"1"
"Elitserien 2008/2009","11.10.2008","Tumba","IFK Ystads","26:24","26","24","1.59","10.01","2.63","6NlPZlWA",,"1"
"Elitserien 2008/2009","08.10.2008","Ystads IF","Hammarby","31:29","31","29","1.97","9.06","2.04","UDRZnxpK",,"1"
"Elitserien 2008/2009","08.10.2008","Drott","Lindesberg","29:22","29","22","2.02","8.73","1.99","jNSVmIUD",,"1"
"Elitserien 2008/2009","06.10.2008","Drott","Ystads IF","22:25","22","25","1.94","8.94","2.09","8IgFU19g",,"2"
"Elitserien 2004/2005","17.10.2004","Tumba","Djurgardens","35:26","35","26","1.58","9.40","2.64","IVgMabO3",,"1"
"Elitserien 2004/2005","15.10.2004","Kroppskultur","Lugi","21:28","21","28","1.68","9.50","2.43","O8fI0v9c",,"2"
"Elitserien 2004/2005","13.10.2004","Djurgardens","Kroppskultur","30:28","30","28","2.39","8.84","1.70","pIeE1Kgi",,"1"
"Elitserien 2004/2005","11.10.2004","Guif","IFK Ystads","35:30","35","30","1.65","9.20","2.50","80CVxyHj",,"1"
"Elitserien 2004/2005","10.10.2004","Heid","Vasteras Irsta HF","21:33","21","33","1.60","9.41","2.59","U9DRwH1p",,"2"
"Elitserien 2004/2005","08.10.2004","Lugi","Redbergslids","27:30","27","30","2.00","8.36","2.04","xEkbeqXH",,"2"
"Elitserien 2004/2005","06.10.2004","Drott","Hammarby","28:24","28","24","1.46","10.12","3.03","OAofdPHB",,"1"
"Elitserien 2004/2005","06.10.2004","Savehof","Lund","34:13","34","13","1.17","10.99","5.39","tndkc525",,"1"
"Elitserien 2004/2005","06.10.2004","Skovde","Tumba","35:27","35","27","1.10","11.39","7.37","2ecoboma",,"1"
"Handbollsligan 2017/2018","05.11.2017","Guif","Karlskrona","33:29","33","29","1.15","13.53","6.91","0Od7sj22",,"1"
"Handbollsligan 2017/2018","05.11.2017","Lugi","Alingsas","25:28","25","28","1.97","8.09","2.19","vFeBtAH8",,"2"
"Handbollsligan 2017/2018","08.10.2017","Redbergslids","Ystads IF","31:28","31","28","1.89","8.23","2.28","fR9LJnAe",,"1"
"Handbollsligan 2017/2018","03.11.2017","Hammarby","Redbergslids","31:31","31","31","4.32","9.74","1.33","CvxUTWX2",,"X"
"Handbollsligan 2017/2018","02.11.2017","Alingsas","Ricoh","29:28","29","28","1.10","15.69","9.20","tKTpQlXR",,"1"
"Handbollsligan 2017/2018","02.11.2017","Skovde","Helsingborg","34:29","34","29","1.34","9.98","4.10","2TUtRUHL",,"1"
"Handbollsligan 2017/2018","01.11.2017","Aranas","Ystads IF","24:19","24","19","5.70","11.94","1.20","phzxSA2F",,"1"
"Handbollsligan 2017/2018","01.11.2017","Karlskrona","Savehof","21:31","21","31","4.56","10.44","1.29","61yYSjm9",,"2"
"Handbollsligan 2017/2018","01.11.2017","Kristianstad","Guif","28:24","28","24","1.06","17.40","11.57","GIsYTlId",,"1"
"Handbollsligan 2017/2018","31.10.2017","Malmo","Lugi","23:25","23","25","1.41","9.27","3.71","EgJQUCId",,"2"
"Handbollsligan 2017/2018","20.10.2017","Guif","Alingsas","22:27","22","27","2.57","8.41","1.74","OK2gyXPM",,"2"
"Elitserien 2015/2016","11.11.2015","Malmo","Guif","22:16","22","16","1.75","8.82","2.48","tA2ePRxO",,"1"
"Elitserien 2015/2016","11.11.2015","Savehof","Ystads IF","29:29","29","29","2.04","8.69","2.06","K01aOohU",,"X"
"Elitserien 2015/2016","04.11.2015","Hammarby","Lugi","24:28","24","28","1.81","8.38","2.39","CzbiQ7NH",,"2"
"Elitserien 2015/2016","01.11.2015","Lugi","Aranas","29:28","29","28","1.01","22.61","19.86","jL9rSTh5",,"1"
"Elitserien 2015/2016","31.10.2015","Karlskrona","Hammarby","26:33","26","33","2.48","8.78","1.74","xI5vT9wa",,"2"
"Elitserien 2015/2016","30.10.2015","Guif","Kristianstad","25:29","25","29","3.62","10.41","1.40","447WUV8n",,"2"
"Elitserien 2015/2016","30.10.2015","Redbergslids","Alingsas","22:27","22","27","2.81","9.28","1.59","re6zUkOh",,"2"
"Elitserien 2015/2016","30.10.2015","Ystads IF","Drott","42:30","42","30","1.00","24.73","22.92","OhjZVBgt",,"1"
"Elitserien 2013/2014","13.11.2013","Guif","Redbergslids","31:24","31","24","1.45","10.00","3.25","0bo6Cnt0",,"1"
"Elitserien 2013/2014","13.11.2013","Kristianstad","Onnereds","31:21","31","21","1.02","18.00","15.70","SpmbE8Bm",,"1"
"Elitserien 2013/2014","13.11.2013","Lugi","Drott","28:24","28","24","1.25","11.48","4.91","fgWLXdC8",,"1"
"Elitserien 2013/2014","13.11.2013","Rimbo","Malmo","26:27","26","27","5.19","11.83","1.22","tA23B6e6",,"2"
"Elitserien 2013/2014","13.11.2013","Savehof","Lund","38:28","38","28","1.18","12.22","6.03","M7n2DSQg",,"1"
"Elitserien 2013/2014","11.11.2013","Lund","Lugi","23:23","23","23","5.59","12.00","1.20","6wwv9DZ7",,"X"
"Elitserien 2013/2014","10.11.2013","Hammarby","Guif","30:27","30","27","2.19","8.54","1.90","pOlVAZ4e",,"1"
"Elitserien 2013/2014","09.11.2013","Malmo","Kristianstad","22:28","22","28","2.81","9.46","1.57","v7uYI9KT",,"2"
"Elitserien 2013/2014","09.11.2013","Onnereds","Savehof","23:25","23","25","6.83","13.16","1.14","xIaeHySR",,"2"
